10,-46,0.012418
10,-48,0.0052288
10,-49,0.10588
10,-50,0.26797
10,-51,0.26993
10,-52,0.10065
11,-13,0.015033
11,-14,0.073856
11,-15,0.14444
11,-16,0.17843
11,-17,0.17974
11,-18,0.1732
11,-19,0.1719
11,-20,0.17386
11,-21,0.17516
11,-22,0.17712
11,-23,0.17908
11,-24,0.18039
11,-25,0.18235
11,-26,0.18235
11,-27,0.18105
11,-28,0.18039
11,-29,0.18039
11,-30,0.17974
11,-31,0.17974
11,-32,0.18039
11,-33,0.18105
11,-34,0.1817
11,-35,0.18235
11,-36,0.18235
11,-37,0.18105
11,-38,0.17843
11,-39,0.17451
11,-40,0.1719
11,-41,0.16993
11,-42,0.17386
11,-43,0.18693
11,-44,0.17843
11,-45,0.10261
11,-46,0.018954
11,-49,0.076471
11,-50,0.29477
11,-51,0.41569
11,-52,0.25817
11,-53,0.047059
12,-12,0.0084967
12,-13,0.060784
12,-14,0.13791
12,-15,0.18431
12,-16,0.18954
12,-17,0.18431
12,-18,0.18301
12,-19,0.18039
12,-20,0.17843
12,-21,0.17712
12,-22,0.17712
12,-23,0.17778
12,-24,0.17582
12,-25,0.17516
12,-26,0.17451
12,-27,0.17059
12,-28,0.16667
12,-29,0.16275
12,-30,0.16209
12,-31,0.16144
12,-32,0.16209
12,-33,0.16536
12,-34,0.16863
12,-35,0.1732
12,-36,0.17451
12,-37,0.17582
12,-38,0.17647
12,-39,0.17778
12,-40,0.18105
12,-41,0.18105
12,-42,0.17843
12,-43,0.18301
12,-44,0.17647
12,-45,0.10719
12,-46,0.022222
12,-49,0.035294
12,-50,0.26144
12,-51,0.46993
12,-52,0.42026
12,-53,0.18235
12,-54,0.019608
13,-12,0.046405
13,-13,0.12418
13,-14,0.18105
13,-15,0.1915
13,-16,0.1817
13,-17,0.17778
13,-18,0.17386
13,-19,0.16405
13,-20,0.1549
13,-21,0.14771
13,-22,0.13922
13,-23,0.12876
13,-24,0.12026
13,-25,0.11242
13,-26,0.1085
13,-27,0.10458
13,-28,0.099346
13,-29,0.096732
13,-30,0.094118
13,-31,0.093464
13,-32,0.094118
13,-33,0.097386
13,-34,0.1
13,-35,0.10654
13,-36,0.11111
13,-37,0.12026
13,-38,0.13333
13,-39,0.14837
13,-40,0.16471
13,-41,0.17582
13,-42,0.18105
13,-43,0.18889
13,-44,0.18105
13,-45,0.1085
13,-46,0.024183
13,-49,0.011765
13,-50,0.21765
13,-51,0.45098
13,-52,0.5
13,-53,0.35882
13,-54,0.13922
13,-55,0.0098039
14,-11,0.030719
14,-12,0.10588
14,-13,0.17255
14,-14,0.17974
14,-15,0.15229
14,-16,0.13137
14,-17,0.11895
14,-18,0.10784
14,-19,0.097386
14,-20,0.088889
14,-21,0.079085
14,-22,0.064052
14,-23,0.04902
14,-24,0.039869
14,-25,0.03268
14,-26,0.029412
14,-27,0.028105
14,-28,0.024837
14,-29,0.023529
14,-30,0.024183
14,-31,0.024183
14,-32,0.022222
14,-33,0.024183
14,-34,0.024837
14,-35,0.026797
14,-36,0.032026
14,-37,0.040523
14,-38,0.05817
14,-39,0.078431
14,-40,0.096732
14,-41,0.11699
14,-42,0.1451
14,-43,0.17908
14,-44,0.18497
14,-45,0.11634
14,-46,0.026797
14,-50,0.19281
14,-51,0.43595
14,-52,0.5
14,-53,0.47386
14,-54,0.31307
14,-55,0.10392
15,-10,0.011111
15,-11,0.077124
15,-12,0.16209
15,-13,0.18301
15,-14,0.13333
15,-15,0.077124
15,-16,0.052288
15,-17,0.039216
15,-18,0.031373
15,-19,0.02549
15,-20,0.024837
15,-21,0.020915
15,-22,0.0098039
15,-23,0.0052288
15,-38,0.0078431
15,-39,0.018301
15,-40,0.02549
15,-41,0.039869
15,-42,0.070588
15,-43,0.1183
15,-44,0.15359
15,-45,0.11176
15,-46,0.030719
15,-50,0.17516
15,-51,0.42614
15,-52,0.5
15,-53,0.5
15,-54,0.4549
15,-55,0.27843
15,-56,0.079739
16,-10,0.047059
16,-11,0.13399
16,-12,0.1902
16,-13,0.15359
16,-14,0.069935
16,-15,0.014379
16,-16,0.0045752
16,-42,0.0098039
16,-43,0.040523
16,-44,0.082353
16,-45,0.075817
16,-46,0.026797
16,-50,0.16275
16,-51,0.40588
16,-52,0.5
16,-53,0.5
16,-54,0.5
16,-55,0.43137
16,-56,0.23987
16,-57,0.058824
17,-9,0.022222
17,-10,0.098039
17,-11,0.17386
17,-12,0.1719
17,-13,0.096078
17,-14,0.022876
17,-43,0.0058824
17,-44,0.020261
17,-45,0.027451
17,-46,0.015686
17,-47,0.0039216
17,-50,0.14967
17,-51,0.38105
17,-52,0.5
17,-53,0.5
17,-54,0.5
17,-55,0.49673
17,-56,0.40784
17,-57,0.20523
17,-58,0.037255
18,-8,0.0098039
18,-9,0.062745
18,-10,0.14902
18,-11,0.1732
18,-12,0.11438
18,-13,0.037255
18,-45,0.0065359
18,-46,0.0091503
18,-47,0.0045752
18,-50,0.13464
18,-51,0.36078
18,-52,0.49216
18,-53,0.5
18,-54,0.5
18,-55,0.5
18,-56,0.49346
18,-57,0.38366
18,-58,0.17778
18,-59,0.023529
19,-8,0.032026
19,-9,0.11242
19,-10,0.15686
19,-11,0.11699
19,-12,0.043791
19,-13,0.0039216
19,-50,0.11307
19,-51,0.33268
19,-52,0.48235
19,-53,0.5
19,-54,0.5
19,-55,0.5
19,-56,0.5
19,-57,0.48954
19,-58,0.36405
19,-59,0.15294
19,-60,0.015686
20,-7,0.014379
20,-8,0.064706
20,-9,0.12484
20,-10,0.1085
20,-11,0.045098
20,-12,0.0065359
20,-25,0.0071895
20,-26,0.016993
20,-27,0.026144
20,-28,0.03268
20,-29,0.035294
20,-30,0.038562
20,-31,0.043137
20,-32,0.043791
20,-33,0.043137
20,-34,0.043791
20,-35,0.04183
20,-36,0.040523
20,-37,0.037255
20,-38,0.034641
20,-39,0.03268
20,-40,0.027451
20,-41,0.017647
20,-42,0.0058824
20,-50,0.088235
20,-51,0.30196
20,-52,0.47059
20,-53,0.5
20,-54,0.5
20,-55,0.5
20,-56,0.5
20,-57,0.5
20,-58,0.48431
20,-59,0.3451
20,-60,0.13268
20,-61,0.0078431
21,-7,0.029412
21,-8,0.072549
21,-9,0.081699
21,-10,0.041176
21,-11,0.0071895
21,-21,0.0078431
21,-22,0.020261
21,-23,0.030719
21,-24,0.040523
21,-25,0.059477
21,-26,0.079085
21,-27,0.096078
21,-28,0.10719
21,-29,0.11373
21,-30,0.12157
21,-31,0.12549
21,-32,0.12941
21,-33,0.12941
21,-34,0.12876
21,-35,0.12614
21,-36,0.12222
21,-37,0.11569
21,-38,0.11176
21,-39,0.10523
21,-40,0.094771
21,-41,0.077124
21,-42,0.056863
21,-43,0.041176
21,-44,0.032026
21,-45,0.026144
21,-46,0.016993
21,-47,0.0052288
21,-50,0.072549
21,-51,0.27255
21,-52,0.45882
21,-53,0.5
21,-54,0.5
21,-55,0.5
21,-56,0.5
21,-57,0.5
21,-58,0.5
21,-59,0.47451
21,-60,0.32876
21,-61,0.12157
21,-62,0.0078431
22,-6,0.0084967
22,-7,0.028105
22,-8,0.04183
22,-9,0.027451
22,-10,0.0065359
22,-18,0.0071895
22,-19,0.017647
22,-20,0.032026
22,-21,0.056209
22,-22,0.086275
22,-23,0.11046
22,-24,0.1281
22,-25,0.14052
22,-26,0.15033
22,-27,0.15817
22,-28,0.16536
22,-29,0.17059
22,-30,0.17516
22,-31,0.17843
22,-32,0.17908
22,-33,0.17908
22,-34,0.17908
22,-35,0.17712
22,-36,0.17516
22,-37,0.1732
22,-38,0.16863
22,-39,0.1634
22,-40,0.15752
22,-41,0.14771
22,-42,0.13987
22,-43,0.13007
22,-44,0.11569
22,-45,0.1
22,-46,0.072549
22,-47,0.035294
22,-48,0.0039216
22,-50,0.05817
22,-51,0.24967
22,-52,0.44706
22,-53,0.5
22,-54,0.5
22,-55,0.5
22,-56,0.5
22,-57,0.5
22,-58,0.5
22,-59,0.5
22,-60,0.46863
22,-61,0.31765
22,-62,0.11961
22,-63,0.0098039
23,-6,0.011765
23,-7,0.018301
23,-8,0.012418
23,-16,0.0071895
23,-17,0.020915
23,-18,0.047712
23,-19,0.08366
23,-20,0.11307
23,-21,0.13529
23,-22,0.15425
23,-23,0.16863
23,-24,0.17778
23,-25,0.17974
23,-26,0.17908
23,-27,0.17843
23,-28,0.17908
23,-29,0.17974
23,-30,0.18039
23,-31,0.18105
23,-32,0.18105
23,-33,0.18105
23,-34,0.18105
23,-35,0.18039
23,-36,0.18039
23,-37,0.18039
23,-38,0.17908
23,-39,0.17843
23,-40,0.17843
23,-41,0.17843
23,-42,0.17908
23,-43,0.17778
23,-44,0.1732
23,-45,0.16601
23,-46,0.14118
23,-47,0.082353
23,-48,0.018301
23,-50,0.044444
23,-51,0.22941
23,-52,0.43725
23,-53,0.5
23,-54,0.5
23,-55,0.5
23,-56,0.5
23,-57,0.5
23,-58,0.5
23,-59,0.5
23,-60,0.5
23,-61,0.46471
23,-62,0.30784
23,-63,0.1183
23,-64,0.0098039
24,-5,0.0052288
24,-6,0.011111
24,-7,0.0091503
24,-15,0.018301
24,-16,0.050327
24,-17,0.088889
24,-18,0.12418
24,-19,0.15229
24,-20,0.17255
24,-21,0.18039
24,-22,0.17908
24,-23,0.17843
24,-24,0.17778
24,-25,0.17582
24,-26,0.17516
24,-27,0.17451
24,-28,0.17255
24,-29,0.17255
24,-30,0.1719
24,-31,0.17124
24,-32,0.17124
24,-33,0.17124
24,-34,0.17124
24,-35,0.17124
24,-36,0.17124
24,-37,0.1719
24,-38,0.17255
24,-39,0.1732
24,-40,0.17451
24,-41,0.17516
24,-42,0.17582
24,-43,0.17712
24,-44,0.18039
24,-45,0.18824
24,-46,0.17582
24,-47,0.11046
24,-48,0.028105
24,-50,0.03268
24,-51,0.21176
24,-52,0.42941
24,-53,0.5
24,-54,0.5
24,-55,0.5
24,-56,0.5
24,-57,0.5
24,-58,0.5
24,-59,0.5
24,-60,0.5
24,-61,0.5
24,-62,0.45948
24,-63,0.30327
24,-64,0.11111
24,-65,0.0078431
25,-6,0.0039216
25,-13,0.010458
25,-14,0.037255
25,-15,0.081699
25,-16,0.12614
25,-17,0.16078
25,-18,0.17778
25,-19,0.18039
25,-20,0.17647
25,-21,0.17582
25,-22,0.17451
25,-23,0.17255
25,-24,0.1719
25,-25,0.1719
25,-26,0.17124
25,-27,0.17124
25,-28,0.17124
25,-29,0.17124
25,-30,0.17124
25,-31,0.17059
25,-32,0.17059
25,-33,0.17059
25,-34,0.17059
25,-35,0.17059
25,-36,0.17059
25,-37,0.17059
25,-38,0.17124
25,-39,0.17124
25,-40,0.17124
25,-41,0.17124
25,-42,0.17124
25,-43,0.17059
25,-44,0.1732
25,-45,0.18366
25,-46,0.17386
25,-47,0.11307
25,-48,0.032026
25,-50,0.026144
25,-51,0.19804
25,-52,0.42353
25,-53,0.5
25,-54,0.5
25,-55,0.5
25,-56,0.5
25,-57,0.5
25,-58,0.5
25,-59,0.5
25,-60,0.5
25,-61,0.5
25,-62,0.5
25,-63,0.45686
25,-64,0.29869
25,-65,0.10458
25,-66,0.0058824
25,-136,0.010458
25,-137,0.018954
25,-138,0.020915
25,-139,0.014379
25,-140,0.0058824
25,-180,0.0039216
25,-181,0.0084967
25,-182,0.0091503
25,-183,0.0052288
26,-12,0.015033
26,-13,0.056863
26,-14,0.11111
26,-15,0.1549
26,-16,0.17712
26,-17,0.18105
26,-18,0.17843
26,-19,0.17516
26,-20,0.1719
26,-21,0.17124
26,-22,0.17124
26,-23,0.17124
26,-24,0.17124
26,-25,0.17124
26,-26,0.17124
26,-27,0.17124
26,-28,0.17124
26,-29,0.17124
26,-30,0.17124
26,-31,0.17124
26,-32,0.17124
26,-33,0.17124
26,-34,0.17124
26,-35,0.17059
26,-36,0.17059
26,-37,0.17059
26,-38,0.17124
26,-39,0.1719
26,-40,0.1719
26,-41,0.1719
26,-42,0.1719
26,-43,0.17059
26,-44,0.1719
26,-45,0.17974
26,-46,0.17059
26,-47,0.11569
26,-48,0.036601
26,-50,0.020915
26,-51,0.18366
26,-52,0.41569
26,-53,0.5
26,-54,0.5
26,-55,0.5
26,-56,0.5
26,-57,0.5
26,-58,0.5
26,-59,0.5
26,-60,0.5
26,-61,0.5
26,-62,0.5
26,-63,0.5
26,-64,0.46078
26,-65,0.29673
26,-66,0.1085
26,-67,0.0084967
26,-135,0.0078431
26,-136,0.043791
26,-137,0.078431
26,-138,0.084967
26,-139,0.069281
26,-140,0.042484
26,-141,0.023529
26,-142,0.011765
26,-143,0.0058824
26,-178,0.0052288
26,-179,0.016993
26,-180,0.038562
26,-181,0.056209
26,-182,0.059477
26,-183,0.044444
26,-184,0.024837
26,-185,0.011111
27,-11,0.024837
27,-12,0.075817
27,-13,0.13333
27,-14,0.16993
27,-15,0.1817
27,-16,0.18105
27,-17,0.17516
27,-18,0.17124
27,-19,0.17059
27,-20,0.17124
27,-21,0.17124
27,-22,0.17124
27,-23,0.17124
27,-24,0.17124
27,-25,0.17124
27,-26,0.17124
27,-27,0.17124
27,-28,0.17124
27,-29,0.17124
27,-30,0.17124
27,-31,0.17124
27,-32,0.17124
27,-33,0.17124
27,-34,0.1719
27,-35,0.17255
27,-36,0.17255
27,-37,0.1732
27,-38,0.17451
27,-39,0.17516
27,-40,0.17582
27,-41,0.17582
27,-42,0.17582
27,-43,0.17516
27,-44,0.17516
27,-45,0.18039
27,-46,0.1719
27,-47,0.11895
27,-48,0.038562
27,-50,0.013725
27,-51,0.16405
27,-52,0.39804
27,-53,0.5
27,-54,0.5
27,-55,0.5
27,-56,0.5
27,-57,0.5
27,-58,0.5
27,-59,0.5
27,-60,0.5
27,-61,0.5
27,-62,0.5
27,-63,0.5
27,-64,0.5
27,-65,0.46144
27,-66,0.3098
27,-67,0.1098
27,-68,0.0071895
27,-135,0.027451
27,-136,0.098693
27,-137,0.14902
27,-138,0.15621
27,-139,0.14183
27,-140,0.12418
27,-141,0.10458
27,-142,0.077124
27,-143,0.045098
27,-144,0.015686
27,-145,0.0039216
27,-177,0.010458
27,-178,0.039869
27,-179,0.085621
27,-180,0.11895
27,-181,0.13333
27,-182,0.13595
27,-183,0.12745
27,-184,0.1085
27,-185,0.070588
27,-186,0.026797
28,-10,0.03268
28,-11,0.089542
28,-12,0.14706
28,-13,0.17843
28,-14,0.18301
28,-15,0.17778
28,-16,0.1719
28,-17,0.17124
28,-18,0.17124
28,-19,0.17124
28,-20,0.17124
28,-21,0.17124
28,-22,0.17124
28,-23,0.17124
28,-24,0.17124
28,-25,0.17124
28,-26,0.17124
28,-27,0.17124
28,-28,0.17124
28,-29,0.17124
28,-30,0.17124
28,-31,0.17124
28,-32,0.17124
28,-33,0.1732
28,-34,0.17712
28,-35,0.1817
28,-36,0.18301
28,-37,0.18235
28,-38,0.17908
28,-39,0.17647
28,-40,0.17516
28,-41,0.17451
28,-42,0.17451
28,-43,0.17712
28,-44,0.18301
28,-45,0.1915
28,-46,0.18105
28,-47,0.12484
28,-48,0.043791
28,-51,0.13856
28,-52,0.37516
28,-53,0.5
28,-54,0.5
28,-55,0.5
28,-56,0.5
28,-57,0.5
28,-58,0.5
28,-59,0.5
28,-60,0.5
28,-61,0.5
28,-62,0.5
28,-63,0.5
28,-64,0.5
28,-65,0.5
28,-66,0.46601
28,-67,0.31503
28,-68,0.11634
28,-69,0.0098039
28,-134,0.013725
28,-135,0.073203
28,-136,0.15033
28,-137,0.1817
28,-138,0.18301
28,-139,0.17712
28,-140,0.17582
28,-141,0.16993
28,-142,0.15163
28,-143,0.12092
28,-144,0.081699
28,-145,0.038562
28,-146,0.0065359
28,-176,0.019608
28,-177,0.062092
28,-178,0.11765
28,-179,0.15752
28,-180,0.17386
28,-181,0.17974
28,-182,0.18497
28,-183,0.18758
28,-184,0.18301
28,-185,0.15556
28,-186,0.09281
28,-187,0.030065
29,-9,0.03268
29,-10,0.096078
29,-11,0.1549
29,-12,0.18039
29,-13,0.18039
29,-14,0.17451
29,-15,0.17124
29,-16,0.17059
29,-17,0.17124
29,-18,0.17124
29,-19,0.17124
29,-20,0.17059
29,-21,0.17059
29,-22,0.17124
29,-23,0.17124
29,-24,0.17124
29,-25,0.17124
29,-26,0.17124
29,-27,0.17059
29,-28,0.17059
29,-29,0.1719
29,-30,0.17516
29,-31,0.17974
29,-32,0.1817
29,-33,0.17908
29,-34,0.17582
29,-35,0.17386
29,-36,0.17124
29,-37,0.1634
29,-38,0.15294
29,-39,0.1451
29,-40,0.14118
29,-41,0.13987
29,-42,0.14118
29,-43,0.14641
29,-44,0.15882
29,-45,0.17582
29,-46,0.17647
29,-47,0.13007
29,-48,0.050327
29,-51,0.11176
29,-52,0.34771
29,-53,0.49804
29,-54,0.5
29,-55,0.5
29,-56,0.5
29,-57,0.5
29,-58,0.5
29,-59,0.5
29,-60,0.5
29,-61,0.5
29,-62,0.5
29,-63,0.5
29,-64,0.5
29,-65,0.5
29,-66,0.5
29,-67,0.46667
29,-68,0.32418
29,-69,0.13007
29,-70,0.015686
29,-133,0.0052288
29,-134,0.05098
29,-135,0.12745
29,-136,0.17647
29,-137,0.18301
29,-138,0.17712
29,-139,0.17582
29,-140,0.17778
29,-141,0.17974
29,-142,0.17974
29,-143,0.17582
29,-144,0.15621
29,-145,0.11307
29,-146,0.055556
29,-147,0.013072
29,-175,0.023529
29,-176,0.078431
29,-177,0.13856
29,-178,0.17386
29,-179,0.18301
29,-180,0.18497
29,-181,0.18431
29,-182,0.17778
29,-183,0.16928
29,-184,0.16863
29,-185,0.17516
29,-186,0.1451
29,-187,0.069935
29,-188,0.014379
30,-8,0.030719
30,-9,0.095425
30,-10,0.15752
30,-11,0.18105
30,-12,0.17908
30,-13,0.17255
30,-14,0.17059
30,-15,0.17124
30,-16,0.1732
30,-17,0.17516
30,-18,0.17582
30,-19,0.17582
30,-20,0.17516
30,-21,0.17386
30,-22,0.1719
30,-23,0.17124
30,-24,0.17059
30,-25,0.17124
30,-26,0.1719
30,-27,0.17451
30,-28,0.17843
30,-29,0.17974
30,-30,0.17843
30,-31,0.17778
30,-32,0.1719
30,-33,0.15752
30,-34,0.13791
30,-35,0.11961
30,-36,0.10392
30,-37,0.092157
30,-38,0.083007
30,-39,0.075817
30,-40,0.071242
30,-41,0.070588
30,-42,0.072549
30,-43,0.075817
30,-44,0.084967
30,-45,0.10719
30,-46,0.12941
30,-47,0.11242
30,-48,0.049673
30,-51,0.086928
30,-52,0.32157
30,-53,0.49085
30,-54,0.5
30,-55,0.5
30,-56,0.5
30,-57,0.5
30,-58,0.5
30,-59,0.5
30,-60,0.5
30,-61,0.5
30,-62,0.5
30,-63,0.5
30,-64,0.5
30,-65,0.5
30,-66,0.5
30,-67,0.5
30,-68,0.47255
30,-69,0.33987
30,-70,0.14706
30,-71,0.020915
30,-133,0.027451
30,-134,0.1
30,-135,0.16601
30,-136,0.18105
30,-137,0.17582
30,-138,0.17124
30,-139,0.1719
30,-140,0.17255
30,-141,0.1732
30,-142,0.17582
30,-143,0.17974
30,-144,0.18105
30,-145,0.16993
30,-146,0.13072
30,-147,0.06732
30,-148,0.01634
30,-174,0.018301
30,-175,0.077778
30,-176,0.14575
30,-177,0.17974
30,-178,0.18301
30,-179,0.18039
30,-180,0.17647
30,-181,0.15229
30,-182,0.11503
30,-183,0.088889
30,-184,0.086275
30,-185,0.10458
30,-186,0.11111
30,-187,0.079085
30,-188,0.027451
31,-7,0.026144
31,-8,0.088889
31,-9,0.1549
31,-10,0.18105
31,-11,0.17908
31,-12,0.17386
31,-13,0.17386
31,-14,0.17712
31,-15,0.17843
31,-16,0.17843
31,-17,0.17712
31,-18,0.17647
31,-19,0.17647
31,-20,0.17712
31,-21,0.17843
31,-22,0.17778
31,-23,0.17451
31,-24,0.1719
31,-25,0.17516
31,-26,0.17843
31,-27,0.17908
31,-28,0.17843
31,-29,0.17255
31,-30,0.15294
31,-31,0.12876
31,-32,0.10588
31,-33,0.085621
31,-34,0.064706
31,-35,0.043137
31,-36,0.028758
31,-37,0.021569
31,-38,0.018954
31,-39,0.018301
31,-40,0.018301
31,-41,0.017647
31,-42,0.017647
31,-43,0.018301
31,-44,0.018301
31,-45,0.030719
31,-46,0.053595
31,-47,0.062092
31,-48,0.034641
31,-49,0.0052288
31,-51,0.068627
31,-52,0.3
31,-53,0.48301
31,-54,0.5
31,-55,0.5
31,-56,0.5
31,-57,0.5
31,-58,0.5
31,-59,0.5
31,-60,0.5
31,-61,0.5
31,-62,0.5
31,-63,0.5
31,-64,0.5
31,-65,0.5
31,-66,0.5
31,-67,0.5
31,-68,0.5
31,-69,0.47908
31,-70,0.35425
31,-71,0.16601
31,-72,0.026797
31,-132,0.011111
31,-133,0.069935
31,-134,0.14771
31,-135,0.18497
31,-136,0.18105
31,-137,0.1732
31,-138,0.17124
31,-139,0.17124
31,-140,0.17124
31,-141,0.17059
31,-142,0.17059
31,-143,0.1732
31,-144,0.17778
31,-145,0.18235
31,-146,0.17712
31,-147,0.13725
31,-148,0.06732
31,-149,0.014379
31,-173,0.0098039
31,-174,0.060784
31,-175,0.13791
31,-176,0.17974
31,-177,0.18235
31,-178,0.17778
31,-179,0.17582
31,-180,0.14771
31,-181,0.085621
31,-182,0.036601
31,-183,0.018301
31,-184,0.016993
31,-185,0.024837
31,-186,0.037908
31,-187,0.042484
31,-188,0.023529
31,-189,0.0045752
32,-6,0.015686
32,-7,0.076471
32,-8,0.14967
32,-9,0.18039
32,-10,0.18039
32,-11,0.17908
32,-12,0.17908
32,-13,0.17843
32,-14,0.17778
32,-15,0.1719
32,-16,0.16209
32,-17,0.14837
32,-18,0.14052
32,-19,0.13856
32,-20,0.14444
32,-21,0.15882
32,-22,0.1732
32,-23,0.17974
32,-24,0.18039
32,-25,0.17908
32,-26,0.17516
32,-27,0.16013
32,-28,0.13399
32,-29,0.10784
32,-30,0.083007
32,-31,0.053595
32,-32,0.030719
32,-33,0.019608
32,-34,0.011765
32,-35,0.0039216
32,-46,0.0071895
32,-47,0.016993
32,-48,0.014379
32,-49,0.0045752
32,-51,0.058824
32,-52,0.28235
32,-53,0.4732
32,-54,0.5
32,-55,0.5
32,-56,0.5
32,-57,0.5
32,-58,0.5
32,-59,0.5
32,-60,0.5
32,-61,0.5
32,-62,0.5
32,-63,0.5
32,-64,0.5
32,-65,0.5
32,-66,0.5
32,-67,0.5
32,-68,0.5
32,-69,0.5
32,-70,0.48235
32,-71,0.36928
32,-72,0.1902
32,-73,0.045752
32,-132,0.035294
32,-133,0.12026
32,-134,0.18235
32,-135,0.18693
32,-136,0.17255
32,-137,0.16732
32,-138,0.16928
32,-139,0.1719
32,-140,0.1719
32,-141,0.17124
32,-142,0.1719
32,-143,0.17516
32,-144,0.18039
32,-145,0.18366
32,-146,0.18954
32,-147,0.18431
32,-148,0.1366
32,-149,0.060131
32,-150,0.010458
32,-173,0.035294
32,-174,0.11569
32,-175,0.17255
32,-176,0.18235
32,-177,0.17516
32,-178,0.17908
32,-179,0.16601
32,-180,0.10131
32,-181,0.029412
32,-186,0.0058824
32,-187,0.011111
32,-188,0.011111
32,-189,0.0058824
33,-5,0.0078431
33,-6,0.056863
33,-7,0.13464
33,-8,0.18235
33,-9,0.18693
33,-10,0.18039
33,-11,0.17843
33,-12,0.1719
33,-13,0.15425
33,-14,0.13268
33,-15,0.11373
33,-16,0.098039
33,-17,0.083007
33,-18,0.072549
33,-19,0.068627
33,-20,0.076471
33,-21,0.09281
33,-22,0.12288
33,-23,0.15752
33,-24,0.1719
33,-25,0.15425
33,-26,0.12549
33,-27,0.094118
33,-28,0.05817
